fg,timepoint,aifi_cell_type,pathway_label,all_padj,all_NES,no_psm_padj,no_psm_NES,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,pathway,diff,abs_diff,all_sig,no_psm_sig,sig_change
bortezomib,72,t_cd4_cm,Hypoxia,0.695560253699789,-0.904487738450333,0.682258064516129,-0.91161413093346,CD4 CM,#00AEEF,2,6,HALLMARK_HYPOXIA,-0.00712639248312696,0.00712639248312696,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,UV Response DN,0.675099403578529,-0.918915729749242,0.670810313075506,-0.929465669490442,CD4 CM,#00AEEF,2,6,HALLMARK_UV_RESPONSE_DN,-0.0105499397412,0.0105499397412,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Unfolded Protein Response,0.675099403578529,-0.948021081890806,0.655570020457504,-0.956503741962311,CD4 CM,#00AEEF,2,6,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.008482660071505,0.008482660071505,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,P53 Pathway,0.675099403578529,-0.963374330907064,0.645076380728555,-0.976045243379513,CD4 CM,#00AEEF,2,6,HALLMARK_P53_PATHWAY,-0.012670912472449,0.012670912472449,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,TNFβ Signaling via NFκB,0.675099403578529,-0.981519791588941,0.627314814814815,-0.988619062622129,CD4 CM,#00AEEF,2,6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00709927103318797,0.00709927103318797,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Complement,0.616393442622951,-1.05485307415746,0.527909047325526,-1.08512201450747,CD4 CM,#00AEEF,2,6,HALLMARK_COMPLEMENT,-0.03026894035001,0.03026894035001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Estrogen Response Late,0.458498677248677,-1.19073741442866,0.441940298507463,-1.18934303877059,CD4 CM,#00AEEF,2,6,HALLMARK_ESTROGEN_RESPONSE_LATE,0.00139437565806988,0.00139437565806988,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Apical Junction,0.34198706431908,-1.26293990517389,0.259668508287293,-1.28800381276521,CD4 CM,#00AEEF,2,6,HALLMARK_APICAL_JUNCTION,-0.0250639075913199,0.0250639075913199,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Androgen Response,0.332390381895332,-1.27264131110477,0.259668508287293,-1.35479298864133,CD4 CM,#00AEEF,2,6,HALLMARK_ANDROGEN_RESPONSE,-0.0821516775365598,0.0821516775365598,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Estrogen Response Early,0.323280423280423,-1.29114003288428,0.259668508287293,-1.31314613337256,CD4 CM,#00AEEF,2,6,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0220061004882801,0.0220061004882801,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,KRAS Signaling UP,0.30780025727985,-1.31881454242173,0.259668508287293,-1.29766297225949,CD4 CM,#00AEEF,2,6,HALLMARK_KRAS_SIGNALING_UP,0.02115157016224,0.02115157016224,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Epithelial-Mesenchymal Transition,0.289967811158798,-1.38564606269908,0.259668508287293,-1.37358618238957,CD4 CM,#00AEEF,2,6,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01205988030951,0.01205988030951,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,KRAS Signaling DN,0.118743639083883,-1.57183600729556,0.0764587268087854,-1.60719781065851,CD4 CM,#00AEEF,2,6,HALLMARK_KRAS_SIGNALING_DN,-0.0353618033629501,0.0353618033629501,FALSE,TRUE,TRUE
bortezomib,72,t_cd4_cm,IL2/STAT5 Signaling,0.00310781608442631,-1.71479151382811,0.0066624561467897,-1.74637497834681,CD4 CM,#00AEEF,2,6,HALLMARK_IL2_STAT5_SIGNALING,-0.0315834645187001,0.0315834645187001,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,IL6/JAK/STAT3 Signaling,0.00441433613870205,-1.76658120144131,0.00917802571343662,-1.77409341415705,CD4 CM,#00AEEF,2,6,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.00751221271573987,0.00751221271573987,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Inflammatory Response,0.00256514199041167,-1.79393737809064,0.000599593989791161,-1.88004747582544,CD4 CM,#00AEEF,2,6,HALLMARK_INFLAMMATORY_RESPONSE,-0.0861100977347999,0.0861100977347999,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Allograft Rejection,8.50604534553229e-06,-1.94976781587346,5.69003309546522e-06,-1.98513453829714,CD4 CM,#00AEEF,2,6,HALLMARK_ALLOGRAFT_REJECTION,-0.03536672242368,0.03536672242368,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Interferon Alpha Response,1.54070253998787e-13,-2.20659835384082,7.3833110156458e-11,-2.21719014382986,CD4 CM,#00AEEF,2,6,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0105917899890402,0.0105917899890402,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Interferon Gamma Response,2.29959118428374e-17,-2.31344336965063,9.53152166604519e-21,-2.38372713440414,CD4 CM,#00AEEF,2,6,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0702837647535102,0.0702837647535102,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,ROS Pathway,0.0336993315598638,1.72752326301404,0.0241464565528109,1.75465882767848,CD4 EM,#1C75BC,3,5,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02713556466444,0.02713556466444,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Fatty Acid Metabolism,0.0236183498554885,1.69106496885044,0.00843526258094796,1.77756154788693,CD4 EM,#1C75BC,3,5,HALLMARK_FATTY_ACID_METABOLISM,0.08649657903649,0.08649657903649,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Adipogenesis,0.0336993315598638,1.57545731800961,0.0490494707363767,1.57116684488671,CD4 EM,#1C75BC,3,5,HALLMARK_ADIPOGENESIS,-0.0042904731229001,0.0042904731229001,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,MTORC1 Signaling,0.0336993315598638,1.52375324758059,0.356979405034325,1.17319334598764,CD4 EM,#1C75BC,3,5,HALLMARK_MTORC1_SIGNALING,-0.35055990159295,0.35055990159295,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_em,Heme Metabolism,0.113877307903049,1.47516054251133,0.0865311301581531,1.46786908761076,CD4 EM,#1C75BC,3,5,HALLMARK_HEME_METABOLISM,-0.00729145490057004,0.00729145490057004,FALSE,TRUE,TRUE
bortezomib,72,t_cd4_em,MYC Targets V1,0.0834088533250838,1.41515096531408,0.639109697933227,-1.01221929846061,CD4 EM,#1C75BC,3,5,HALLMARK_MYC_TARGETS_V1,-2.42737026377469,2.42737026377469,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_em,Protein Secretion,0.153049185037887,1.40052211517214,0.182919679499707,1.44178089275974,CD4 EM,#1C75BC,3,5,HALLMARK_PROTEIN_SECRETION,0.0412587775875999,0.0412587775875999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,PI3K/AKT/mTOR Signaling,0.328159645232816,1.23393915209721,0.32,1.26203443871129,CD4 EM,#1C75BC,3,5,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02809528661408,0.02809528661408,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,G2/M Checkpoint,0.344727272727273,1.20113758735331,0.438153846153846,1.15497761555838,CD4 EM,#1C75BC,3,5,HALLMARK_G2M_CHECKPOINT,-0.0461599717949301,0.0461599717949301,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Cholesterol Homeostasis,0.531780688985929,1.13206357950295,0.477453580901857,1.16054865852616,CD4 EM,#1C75BC,3,5,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0284850790232101,0.0284850790232101,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Peroxisome,0.64592094196804,1.05572020418217,0.594285714285714,1.06369339409967,CD4 EM,#1C75BC,3,5,HALLMARK_PEROXISOME,0.00797318991749996,0.00797318991749996,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Spermatogenesis,0.68101927013482,1.01658597839038,0.605814739688979,1.05876910552458,CD4 EM,#1C75BC,3,5,HALLMARK_SPERMATOGENESIS,0.0421831271342001,0.0421831271342001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Bile Acid Metabolism,0.68101927013482,1.00564978170561,0.627363737486096,1.03569029139273,CD4 EM,#1C75BC,3,5,HALLMARK_BILE_ACID_METABOLISM,0.0300405096871199,0.0300405096871199,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Xenobiotic Metabolism,0.713815789473684,0.997099096877971,0.627363737486096,1.00887989125703,CD4 EM,#1C75BC,3,5,HALLMARK_XENOBIOTIC_METABOLISM,0.011780794379059,0.011780794379059,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,UV Response UP,0.751352924061682,0.95220686083915,0.705289672544081,0.934270026037381,CD4 EM,#1C75BC,3,5,HALLMARK_UV_RESPONSE_UP,-0.017936834801769,0.017936834801769,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Oxidative Phosphorylation,0.786641929499072,0.924811154871993,0.700120048019208,0.962839508449316,CD4 EM,#1C75BC,3,5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.038028353577323,0.038028353577323,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,E2F Targets,0.786641929499072,0.892957755892851,0.725838264299803,0.914617612886833,CD4 EM,#1C75BC,3,5,HALLMARK_E2F_TARGETS,0.021659856993982,0.021659856993982,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,WNT/β-Catenin Signaling,0.786641929499072,0.886382128319466,0.723952738990333,0.923285251829241,CD4 EM,#1C75BC,3,5,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0369031235097751,0.0369031235097751,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Glycolysis,0.786641929499072,0.883703655267371,0.797953964194373,0.841344788313653,CD4 EM,#1C75BC,3,5,HALLMARK_GLYCOLYSIS,-0.042358866953718,0.042358866953718,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Mitotic Spindle,0.786641929499072,0.878984807507953,0.765891472868217,0.899838199219669,CD4 EM,#1C75BC,3,5,HALLMARK_MITOTIC_SPINDLE,0.020853391711716,0.020853391711716,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Coagulation,0.786641929499072,0.82004545622436,0.790434896859808,0.835551504504448,CD4 EM,#1C75BC,3,5,HALLMARK_COAGULATION,0.0155060482800881,0.0155060482800881,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Notch Signaling,0.786641929499072,0.787021995311724,0.790434896859808,0.800691152468112,CD4 EM,#1C75BC,3,5,HALLMARK_NOTCH_SIGNALING,0.0136691571563879,0.0136691571563879,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,TGFβ Signaling,0.817617165443252,0.768036139705719,0.797953964194373,0.789422663797503,CD4 EM,#1C75BC,3,5,HALLMARK_TGF_BETA_SIGNALING,0.021386524091784,0.021386524091784,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Myogenesis,0.9110507076577,0.713686882512482,0.859782969246079,0.727245377635648,CD4 EM,#1C75BC,3,5,HALLMARK_MYOGENESIS,0.013558495123166,0.013558495123166,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,DNA Repair,0.981566820276498,0.675103008586259,0.990243902439024,-0.616852515753387,CD4 EM,#1C75BC,3,5,HALLMARK_DNA_REPAIR,-1.29195552433965,1.29195552433965,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,MYC Targets V2,0.786641929499072,-0.836967728166525,0.790434896859808,-0.828678828113811,CD4 EM,#1C75BC,3,5,HALLMARK_MYC_TARGETS_V2,0.00828890005271399,0.00828890005271399,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Unfolded Protein Response,0.791095489162273,-0.841022042510207,0.797953964194373,-0.836016691896563,CD4 EM,#1C75BC,3,5,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00500535061364393,0.00500535061364393,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,UV Response DN,0.786641929499072,-0.901996585887603,0.723952738990333,-0.916671428558741,CD4 EM,#1C75BC,3,5,HALLMARK_UV_RESPONSE_DN,-0.0146748426711379,0.0146748426711379,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Pancrease Beta Cells,0.751352924061682,-0.951239238081945,0.700120048019208,-0.965847693726822,CD4 EM,#1C75BC,3,5,HALLMARK_PANCREAS_BETA_CELLS,-0.014608455644877,0.014608455644877,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Apical Surface,0.727272727272727,-0.988723478204295,0.698898637296995,-0.9938652519407,CD4 EM,#1C75BC,3,5,HALLMARK_APICAL_SURFACE,-0.00514177373640501,0.00514177373640501,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Apoptosis,0.64592094196804,-1.04835038711655,0.594285714285714,-1.0561380833125,CD4 EM,#1C75BC,3,5,HALLMARK_APOPTOSIS,-0.00778769619594999,0.00778769619594999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,TNFβ Signaling via NFκB,0.34820695318916,-1.17866626353163,0.397993311036789,-1.18335476279255,CD4 EM,#1C75BC,3,5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00468849926091996,0.00468849926091996,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,P53 Pathway,0.289648769921089,-1.22471065581274,0.323363932484454,-1.24010590100927,CD4 EM,#1C75BC,3,5,HALLMARK_P53_PATHWAY,-0.01539524519653,0.01539524519653,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Apical Junction,0.192513368983957,-1.33526172932822,0.202360876897133,-1.36315789699805,CD4 EM,#1C75BC,3,5,HALLMARK_APICAL_JUNCTION,-0.0278961676698299,0.0278961676698299,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Complement,0.170818505338078,-1.33887383184837,0.182919679499707,-1.39418840264522,CD4 EM,#1C75BC,3,5,HALLMARK_COMPLEMENT,-0.0553145707968501,0.0553145707968501,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Hypoxia,0.165663716814159,-1.35197452169837,0.192083514571553,-1.36034179270025,CD4 EM,#1C75BC,3,5,HALLMARK_HYPOXIA,-0.00836727100187984,0.00836727100187984,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Androgen Response,0.159893404397069,-1.40760517619682,0.182919679499707,-1.46158015677557,CD4 EM,#1C75BC,3,5,HALLMARK_ANDROGEN_RESPONSE,-0.0539749805787499,0.0539749805787499,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Estrogen Response Late,0.159893404397069,-1.41422211038884,0.182919679499707,-1.42054862234756,CD4 EM,#1C75BC,3,5,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00632651195872014,0.00632651195872014,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,KRAS Signaling UP,0.113877307903049,-1.45173205790996,0.182919679499707,-1.46357136608805,CD4 EM,#1C75BC,3,5,HALLMARK_KRAS_SIGNALING_UP,-0.0118393081780901,0.0118393081780901,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,KRAS Signaling DN,0.159893404397069,-1.46094524538036,0.192083514571553,-1.47675078539713,CD4 EM,#1C75BC,3,5,HALLMARK_KRAS_SIGNALING_DN,-0.01580554001677,0.01580554001677,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_em,Estrogen Response Early,0.0834088533250838,-1.48604826776026,0.105949582933984,-1.51374598221356,CD4 EM,#1C75BC,3,5,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0276977144532999,0.0276977144532999,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_em,Epithelial-Mesenchymal Transition,0.0186975765614523,-1.81577204157372,0.00843526258094796,-1.78994218169648,CD4 EM,#1C75BC,3,5,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02582985987724,0.02582985987724,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Inflammatory Response,8.67775621680252e-05,-2.00305527852142,1.69121586646625e-05,-2.061304459769,CD4 EM,#1C75BC,3,5,HALLMARK_INFLAMMATORY_RESPONSE,-0.0582491812475801,0.0582491812475801,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,IL6/JAK/STAT3 Signaling,0.000164644349957768,-2.0149998933586,0.000107447767863694,-2.03131191565767,CD4 EM,#1C75BC,3,5,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0163120222990703,0.0163120222990703,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,IL2/STAT5 Signaling,2.05547452444212e-06,-2.08330405599769,1.01234352780257e-06,-2.1006174343478,CD4 EM,#1C75BC,3,5,HALLMARK_IL2_STAT5_SIGNALING,-0.01731337835011,0.01731337835011,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Allograft Rejection,7.06489116554193e-08,-2.16811413203521,1.4881582622274e-07,-2.18424041716055,CD4 EM,#1C75BC,3,5,HALLMARK_ALLOGRAFT_REJECTION,-0.0161262851253401,0.0161262851253401,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Interferon Alpha Response,5.33939631233129e-09,-2.2279956829784,1.19447585104984e-08,-2.25979334949362,CD4 EM,#1C75BC,3,5,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03179766651522,0.03179766651522,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_em,Interferon Gamma Response,5.40589377257705e-17,-2.43553796989979,1.26272773988311e-18,-2.46865682747043,CD4 EM,#1C75BC,3,5,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0331188575706403,0.0331188575706403,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,MTORC1 Signaling,9.31270383264107e-06,1.92952341585874,0.00234819776395041,1.71333503390079,CD4 Naive,#93A7D1,1,7,HALLMARK_MTORC1_SIGNALING,-0.21618838195795,0.21618838195795,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,ROS Pathway,0.00825309611522752,1.76040903459348,0.0089524072429248,1.79509070065606,CD4 Naive,#93A7D1,1,7,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0346816660625799,0.0346816660625799,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,MYC Targets V1,0.000349758924266536,1.71233422467815,0.466439393939394,1.11016819289192,CD4 Naive,#93A7D1,1,7,HALLMARK_MYC_TARGETS_V1,-0.60216603178623,0.60216603178623,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_naive,Adipogenesis,0.00168796760394214,1.70984850342896,0.00234819776395041,1.72230531930055,CD4 Naive,#93A7D1,1,7,HALLMARK_ADIPOGENESIS,0.0124568158715899,0.0124568158715899,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Protein Secretion,0.0117958388958654,1.64821752614126,0.0089524072429248,1.68424009238065,CD4 Naive,#93A7D1,1,7,HALLMARK_PROTEIN_SECRETION,0.03602256623939,0.03602256623939,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Fatty Acid Metabolism,0.0434293119968817,1.48613373582051,0.040119869462102,1.54962720218176,CD4 Naive,#93A7D1,1,7,HALLMARK_FATTY_ACID_METABOLISM,0.0634934663612501,0.0634934663612501,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Heme Metabolism,0.0719936848347128,1.42445788189328,0.0573714273403787,1.47889357791571,CD4 Naive,#93A7D1,1,7,HALLMARK_HEME_METABOLISM,0.0544356960224299,0.0544356960224299,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_naive,Glycolysis,0.229481515926529,1.33579592497125,0.22001614205004,1.31516819675706,CD4 Naive,#93A7D1,1,7,HALLMARK_GLYCOLYSIS,-0.02062772821419,0.02062772821419,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Spermatogenesis,0.285904381712765,1.3311810322956,0.296790890269151,1.36164963394108,CD4 Naive,#93A7D1,1,7,HALLMARK_SPERMATOGENESIS,0.03046860164548,0.03046860164548,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Xenobiotic Metabolism,0.235,1.32574129426151,0.197478991596639,1.36704345098985,CD4 Naive,#93A7D1,1,7,HALLMARK_XENOBIOTIC_METABOLISM,0.0413021567283398,0.0413021567283398,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,PI3K/AKT/mTOR Signaling,0.284848484848485,1.28350904194401,0.226473922902494,1.31157450311164,CD4 Naive,#93A7D1,1,7,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0280654611676299,0.0280654611676299,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Oxidative Phosphorylation,0.285904381712765,1.20290059277377,0.226473922902494,1.26236592888177,CD4 Naive,#93A7D1,1,7,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.059465336108,0.059465336108,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Myogenesis,0.4512,1.18815050942334,0.449526515151515,1.21368043455885,CD4 Naive,#93A7D1,1,7,HALLMARK_MYOGENESIS,0.0255299251355101,0.0255299251355101,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Cholesterol Homeostasis,0.486860400444939,1.12829446213287,0.471337991718427,1.15244647149477,CD4 Naive,#93A7D1,1,7,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0241520093618999,0.0241520093618999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,E2F Targets,0.481999426276535,1.0969826630855,0.435185185185185,1.14114602012192,CD4 Naive,#93A7D1,1,7,HALLMARK_E2F_TARGETS,0.0441633570364199,0.0441633570364199,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Mitotic Spindle,0.587096774193548,1.02858464293902,0.494163770827764,1.06356815103155,CD4 Naive,#93A7D1,1,7,HALLMARK_MITOTIC_SPINDLE,0.03498350809253,0.03498350809253,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Unfolded Protein Response,0.628614240523891,0.982073211356334,0.589401294498382,1.00907200962713,CD4 Naive,#93A7D1,1,7,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.026998798270796,0.026998798270796,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,TNFβ Signaling via NFκB,0.628614240523891,0.981013089777296,0.589401294498382,1.01277207365068,CD4 Naive,#93A7D1,1,7,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0317589838733841,0.0317589838733841,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Peroxisome,0.628614240523891,0.978506051090538,0.589401294498382,1.01704190248017,CD4 Naive,#93A7D1,1,7,HALLMARK_PEROXISOME,0.038535851389632,0.038535851389632,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,G2/M Checkpoint,0.630288407586129,0.968746751287455,0.716975008114249,0.937236094003006,CD4 Naive,#93A7D1,1,7,HALLMARK_G2M_CHECKPOINT,-0.031510657284449,0.031510657284449,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,P53 Pathway,0.732795698924731,0.919627173560239,0.670152091254753,0.968224171309634,CD4 Naive,#93A7D1,1,7,HALLMARK_P53_PATHWAY,0.048596997749395,0.048596997749395,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,UV Response UP,0.732795698924731,0.904135386577774,0.73941647597254,0.892244299581029,CD4 Naive,#93A7D1,1,7,HALLMARK_UV_RESPONSE_UP,-0.011891086996745,0.011891086996745,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,WNT/β-Catenin Signaling,0.815740411931818,0.761439008035125,0.782022680795687,0.775953136244867,CD4 Naive,#93A7D1,1,7,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014514128209742,0.014514128209742,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,MYC Targets V2,0.913368747233289,0.693851115484023,0.88694885361552,0.715515019139084,CD4 Naive,#93A7D1,1,7,HALLMARK_MYC_TARGETS_V2,0.021663903655061,0.021663903655061,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,TGFβ Signaling,0.915349790723499,0.672403911561941,0.905724926381431,0.696780035845761,CD4 Naive,#93A7D1,1,7,HALLMARK_TGF_BETA_SIGNALING,0.02437612428382,0.02437612428382,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,DNA Repair,1,0.578024899593529,1,0.503909575696139,CD4 Naive,#93A7D1,1,7,HALLMARK_DNA_REPAIR,-0.07411532389739,0.07411532389739,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Notch Signaling,0.768128547885003,-0.799795562012417,0.769686411149826,-0.804046943809213,CD4 Naive,#93A7D1,1,7,HALLMARK_NOTCH_SIGNALING,-0.00425138179679607,0.00425138179679607,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Coagulation,0.768128547885003,-0.825045604026208,0.782022680795687,-0.794110387223122,CD4 Naive,#93A7D1,1,7,HALLMARK_COAGULATION,0.030935216803086,0.030935216803086,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Hypoxia,0.768128547885003,-0.870927688002526,0.782022680795687,-0.862011296140033,CD4 Naive,#93A7D1,1,7,HALLMARK_HYPOXIA,0.00891639186249293,0.00891639186249293,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Bile Acid Metabolism,0.628614240523891,-0.977915246482888,0.670152091254753,-0.948896044473673,CD4 Naive,#93A7D1,1,7,HALLMARK_BILE_ACID_METABOLISM,0.0290192020092149,0.0290192020092149,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Apical Junction,0.600721624266145,-1.02950476828875,0.589401294498382,-1.00067852736982,CD4 Naive,#93A7D1,1,7,HALLMARK_APICAL_JUNCTION,0.0288262409189299,0.0288262409189299,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Apical Surface,0.622573035746688,-1.04288534809303,0.589401294498382,-1.03266109253221,CD4 Naive,#93A7D1,1,7,HALLMARK_APICAL_SURFACE,0.0102242555608201,0.0102242555608201,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Apoptosis,0.559084967320261,-1.04575577665434,0.589401294498382,-1.03117416021954,CD4 Naive,#93A7D1,1,7,HALLMARK_APOPTOSIS,0.0145816164348,0.0145816164348,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Complement,0.481999426276535,-1.11052605384638,0.471337991718427,-1.13106984021981,CD4 Naive,#93A7D1,1,7,HALLMARK_COMPLEMENT,-0.0205437863734301,0.0205437863734301,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Epithelial-Mesenchymal Transition,0.481999426276535,-1.14078763832756,0.538541666666667,-1.10502962646106,CD4 Naive,#93A7D1,1,7,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0357580118665,0.0357580118665,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,Estrogen Response Late,0.4512,-1.16120773416657,0.471337991718427,-1.13340150306586,CD4 Naive,#93A7D1,1,7,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0278062311007101,0.0278062311007101,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_naive,UV Response DN,0.406233630172865,-1.19680997844417,0.466439393939394,-1.16446360932849,CD4 Naive,#93A7D1,1,7,HALLMARK_UV_RESPONSE_DN,0.03234636911568,0.03234636911568,FALSE,FALSE,FALSE
