aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,gene_group,source,notes,y_offset,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_treg,72,bortezomib,dmso,78,TRIM37,0.080589179004613,0.529339099135771,0.182906523269173,0.327657742158187,0.676178993126837,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,28,29,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TRIM56,0.119199863277034,-0.801410671837754,-0.242892655303941,0.0314656184582825,0.190547600564224,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,27,28,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TRIP12,0.162849848775202,0.929391458141306,0.480890776217989,0.0068424295415627,0.0765245245052711,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,26,27,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TTC3,-0.150759600094594,-0.838582898118165,-0.41559606400425,0.0129555540059617,0.115217506882409,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,25,26,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBA6,0.237442547138472,0.458489395579418,0.26296507935537,0.0566284130785435,0.266937447187391,1,up,,E1: Ub Activating,https://www.genenames.org/data/genegroup/#!/group/100,,3,76,79,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2D2,0.0181828601787941,0.491280908224623,0.219838898070783,0.318950194249247,0.668738571473275,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,74,76,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2E2,-0.438751984833252,0.0755197215696144,-0.0260116429226864,0.504779898114398,0.796893780472624,-1,dn,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,73,75,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2G1,0.171673288741839,0.240552546045137,0.177555215875482,0.199676075080712,0.542334482496004,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,72,74,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2H,0.121732966500708,0.213367982411385,0.125738454233839,0.531506758067681,0.807210962577077,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,71,73,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2K,0.173900912382984,-0.27738854424994,-0.0101096739546671,0.167577142194686,0.496528895996331,-1,dn,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,70,72,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2L3,0.227862852259221,-0.269649205264916,-0.0125776177827224,0.0255066615269219,0.168822298608475,-1,dn,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,69,71,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE2R2,0.00363779176960138,1.70995477062331,0.614094506982255,1.02093944470786e-05,0.000487805935727952,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,68,70,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBE4B,0.271369583713152,0.777887279239968,0.44703651498373,0.00245858732005228,0.038020015665041,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,24,25,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBR1,0.158699055216673,0.724131858517734,0.391998487561214,0.0293679302750468,0.182532040805001,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,23,24,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBR2,0.181173840490703,0.538708682814719,0.344827242545018,0.034680162494963,0.200846408265693,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,22,23,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBR3,0.703482719245198,2.24827823429369,1.2,3.00503918330905e-16,2.49308978062531e-13,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,21,22,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UBR4,0.164483262442552,0.674752645254602,0.32669872602335,0.0277833623595938,0.177490975671873,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,20,21,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UCHL1,NA,2.6853407979702,1.2,0.00492963774055841,0.0623006965990461,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,9,9,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,UNKL,0.11389295812211,1.01472982450028,0.238628163921729,0.0239286098810044,0.16369752156975,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,19,20,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP12,0.20518798823988,0.652183978890291,0.318890427883117,0.0248493321451144,0.166013912998766,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,8,8,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP14,0.540230000902793,2.54636871748055,1.15494561683318,9.58727621660816e-15,5.14667545604506e-12,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,7,7,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP25,-0.0845928276982984,-0.715363380966571,-0.329190749587048,0.0591380449614088,0.275360780338775,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,6,6,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP3,0.0111536425664483,0.067067921370297,0.0336425790301818,0.973876995240508,0.987511273173875,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,5,5,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP34,0.159305762176851,0.664301662015983,0.339510488150219,0.0796070919636903,0.329028225208622,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,4,4,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP38,-0.153810640179839,0.562662789346984,0.122587504534137,0.128201594751668,0.431333607502744,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,3,3,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP47,0.59318644272856,1.74131880295875,1.03012269868835,1.1214329966553e-12,3.65507054552724e-10,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,2,2,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,USP9X,0.124520756773831,0.0183868260476159,0.0810618951945841,0.341823453020421,0.69229490285494,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,1,1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,WWP1,0.128173669585684,0.351571954883307,0.221293602712987,0.246867379739678,0.598295841570028,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,18,19,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ZXDC,0.144627518244894,0.246030406465494,0.159071946720677,0.218057881374079,0.566191691268647,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,17,18,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd8_memory,72,bortezomib,dmso,163,AFF4,0.0962284530327822,0.885193638727159,0.383646684842744,0.000184382167048141,0.0020606457631241,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,67,68,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ANKIB1,0.161941847806935,0.374914465612543,0.240840594442013,0.0250376534638607,0.101170454202483,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,66,67,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ARIH1,0.265461982140067,0.399052226843934,0.336382901850946,0.000116585536919746,0.00140619358670006,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,65,66,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,BIRC6,0.432236673185745,0.962539910209941,0.569844362916062,1.99777007267067e-11,9.85380557073145e-10,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,75,77,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CNOT4,0.0560898485202094,0.272180265584106,0.146143526037138,0.358457203768691,0.574898937706407,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,64,65,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,COP1,0.272546330464249,0.343770157106842,0.325852798464113,5.10133797084524e-05,0.000693986331965988,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,45,46,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CYLD,-0.0350781070843767,-0.318688078311237,-0.156020634949326,0.342752749087388,0.559778768348603,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,16,16,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DESI1,0.202061081350225,1.72157445818184,0.381554041958729,1.64377178578922e-08,5.07442695689965e-07,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,15,15,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DTX3L,0.0661498276729476,-0.974393092069797,-0.196428871977399,0.00156965878889547,0.0120299630617692,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,63,64,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HECTD4,0.202872718351572,0.571878282152724,0.317747586511192,0.000676876180603454,0.00617369813899576,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,62,63,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HERC1,0.185746149632738,0.189573039641523,0.200712267350983,0.00742907672382377,0.0414348189479722,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,61,62,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HERC2,0.0880951514796908,0.351047395268333,0.151929999129853,0.133462299480652,0.31773598642948,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,60,61,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,HUWE1,0.215781820638258,0.277153266759168,0.251842377382446,0.00167377599837969,0.0127835365827805,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,59,60,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,KCMF1,0.320817043112513,1.26006970003178,0.688104711388485,3.44873864049448e-11,1.62828414208159e-09,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,58,59,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,KMT2C,0.286989960991345,0.739025813094092,0.436239582947598,5.03031542239499e-06,9.10095386564044e-05,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,57,58,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAP3K1,-0.205199277251979,-0.582337651658897,-0.27457191865336,0.0036674177497699,0.0236693211350281,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,56,57,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MDM2,0.249071094991147,0.827530683699591,0.33191085993189,0.000104062765182592,0.00128140886164171,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,55,56,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MDM4,0.0442717046027252,-0.847365201986479,-0.284645243278587,0.00142057129972259,0.0111984142904025,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,54,55,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MIB1,-0.11122979189116,-0.695999624980236,-0.315810095378627,0.00370314229418951,0.0238475881221001,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,53,54,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MKRN1,0.125023208119973,-0.106340478744074,-0.000453316131121206,0.356670114627442,0.572451321542476,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,52,53,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MYCBP2,0.0118871635471916,-1.07491404173414,-0.272577297216082,0.00241903076051526,0.0170315969574076,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,51,52,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,OTULIN,0.141304464287049,0.849521607124719,0.306173011153429,0.000105113700542763,0.00128895675290563,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,14,14,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PARP11,-0.0452614537353913,-0.226762871161065,-0.0784909791581641,0.566080499378306,0.737920025010054,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,13,13,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PCGF5,0.0175987448530345,-0.604137842570602,-0.244635452789047,0.0330456357913475,0.123759019938217,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,49,50,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PELI1,0.0871995711900787,0.247212306769246,0.074621625701028,0.431813585581092,0.636657302341654,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,48,49,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PELI2,-0.138249074077563,0.753048550559859,0.143258060230609,0.0202099539973337,0.0867446202442679,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,47,48,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PRKN,0.123298146805639,0.959781463403542,0.366550631727935,0.000537733327909545,0.00509951401945582,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,50,51,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMD14,0.669500852503869,1.82973485146019,1.15763920288939,2.6181031466489e-28,1.0506923946256e-25,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,12,12,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PSMD7,0.294060572329333,1.47953467157259,0.617737022467483,9.14090989019723e-13,5.38033956137009e-11,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,11,11,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RFFL,-0.00362184025611419,0.339647535817796,0.113572268744961,0.364926067771753,0.580423752901605,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,46,47,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF111,0.25894577532403,0.544812004958818,0.384684366796242,0.000101694557421922,0.0012575087499694,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,44,45,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF125,-0.0986727796196099,-1.01974733578551,-0.291610800228733,0.000465127015614137,0.00451771883482642,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,43,44,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF13,0.132238661257149,0.577514349089673,0.302761744617538,0.00469814233685364,0.0289058527470946,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,42,43,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF144A,-0.0839405461613304,-1.5570292656469,-0.449855278631574,1.83049104909637e-08,5.63115173256858e-07,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,41,42,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF145,0.0463939848591316,-0.797290725940808,-0.292181009484606,0.00174947097883828,0.0132130703782405,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,40,41,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF149,0.16262804594144,0.453028619735109,0.282842136314807,0.00622708920229227,0.0362419054495969,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,39,40,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF157,0.0707793469322939,-0.907155313567609,-0.199837230622884,0.0046223857332411,0.0285391913557942,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,38,39,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF168,0.0361060886953104,-0.661720631439113,-0.215313400480562,0.0216226867825388,0.0909946146820948,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,37,38,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF213,-1.01760167311879,-3.37126749200946,-1.2,3.60367881376032e-51,4.54526860666998e-48,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,36,37,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF216,0.249220360169933,0.936845018464959,0.515737254509787,8.82287189754083e-08,2.33925333283447e-06,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,35,36,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RNF38,0.214640508718193,0.376863759277377,0.282496242117539,0.00259131290478757,0.0180716442625351,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,34,35,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,STAMBPL1,0.101979174019648,-1.44816713561013,-0.37997404320102,1.84371587806215e-07,4.66423137175093e-06,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,10,10,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TANK,0.128455400202804,-0.33554236368358,-0.047665699060514,0.113018910708163,0.286325383828513,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,33,34,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRAF3,0.0357219178006662,0.141164200297678,0.0734974304553003,0.721433593149014,0.840404574932172,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,32,33,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRIM22,0.180835593370127,-0.425253822261365,-0.0894071977187276,0.00402006787312321,0.0252980607639378,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,31,32,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRIM25,0.209029423907863,-0.222229814987607,-0.00922876964529817,0.0294972095978464,0.114123954224096,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,30,31,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRIM33,0.179018201493424,0.384539213792639,0.24710257732028,0.00237266393238778,0.0167720175012424,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,29,30,Bor/DMSO,CD8 Memory,#009444,6,2
